nworkers, batch_size, walk_size, speedup, eficiencia,fração, karp_flatt, |E|
4,15,4,1.8910030000000000,0.47275099999999998,0.29700100000000001,0.3717600000000000,7
4,15,6,2.033778000000000,0.508445000000000,0.34459299999999998,0.32226100000000002,7
4,15,8,1.9850589999999999,0.49626500000000001,0.32835300000000001,0.33835100000000001,7
4,15,10,2.139855000000000,0.5349640000000000,0.3799520000000000,0.28976200000000002,10
4,15,12,1.985352000000000,0.4963380000000000,0.328451000000000,0.3382520000000000,7
4,15,14,2.0949220000000000,0.5237300000000000,0.3649740000000000,0.30312600000000001,14
4,15,16,2.0790519999999999,0.5197630000000000,0.35968400000000000,0.3079850000000000,10
4,15,18,1.9316629999999999,0.4829160000000000,0.3105540000000000,0.3569180000000000,7
4,25,2,2.255532000000000,0.5638830000000000,0.418511000000000,0.2578060000000000,5
4,25,4,2.3232400000000002,0.5808100000000000,0.4410800000000000,0.24057799999999999,7
4,25,6,2.0092819999999998,0.5023200000000000,0.33642699999999998,0.33025399999999999,7
4,25,8,2.0254230000000000,0.5063560000000000,0.3418080000000000,0.3249660000000000,7
4,25,10,1.9973259999999999,0.49933200000000000,0.3324420000000000,0.3342260000000000,10
4,25,12,1.854992000000000,0.46374799999999999,0.28499700000000000,0.3854480000000000,7
4,25,14,2.492903000000000,0.6232259999999999,0.497634000000000,0.20151800000000000,14
4,25,16,2.7466179999999998,0.6866540000000000,0.5822060000000000,0.15211200000000000,10
4,25,18,1.8943559999999999,0.47358899999999998,0.2981190000000000,0.37051200000000001,7
8,5,2,2.104774000000000,0.26309700000000003,0.15782499999999999,0.40012599999999998,5
8,5,4,2.2103600000000001,0.2762950000000000,0.17290900000000001,0.37418899999999999,7
8,5,6,2.132494000000000,0.266562000000000,0.161785000000000,0.3930680000000000,7
8,5,8,2.067295000000000,0.2584120000000000,0.15247100000000000,0.4099700000000000,7
8,5,10,2.059915000000000,0.2574890000000000,0.15141600000000000,0.41195100000000001,10
8,5,12,2.0433150000000002,0.25541399999999997,0.1490450000000000,0.4164580000000000,7
8,5,14,2.5701920000000000,0.32127400000000000,0.22431300000000001,0.301801000000000,14
8,5,16,2.3109989999999998,0.2888750000000000,0.1872860000000000,0.35167199999999998,10
8,5,18,2.080503000000000,0.26006299999999999,0.15435800000000000,0.4064600000000000,7
8,15,2,2.41201200000000,0.30150100000000002,0.20171600000000001,0.33096199999999998,5
8,15,4,2.4697450000000001,0.30871799999999999,0.2099640000000000,0.3198860000000000,7
8,15,6,2.5090460000000001,0.31363099999999999,0.2155780000000000,0.31263700000000000,7
8,15,8,2.4769260000000002,0.30961600000000000,0.21098900000000001,0.31854399999999999,7
8,15,10,2.473972000000000,0.30924699999999999,0.21056700000000000,0.3190950000000000,10
8,15,12,2.207486000000000,0.27593600000000001,0.17249800000000001,0.3748620000000000,7
8,15,14,2.726815000000000,0.340852000000000,0.24668799999999999,0.2762610000000000,14
8,15,16,2.6788569999999998,0.3348570000000000,0.2398370000000000,0.283764000000000,10
8,15,18,2.472500000000000,0.30906299999999998,0.2103570000000000,0.3193700000000000,7
8,25,2,2.414501000000000,0.30181300000000000,0.20207200000000000,0.330473000000000,5
8,25,4,2.4243960000000002,0.30304999999999999,0.20348500000000000,0.32854200000000000,7
8,25,6,2.363757000000000,0.29547000000000001,0.19482200000000000,0.3406350000000000,7
8,25,8,2.3215940000000002,0.2901990000000000,0.1887990000000000,0.34941600000000000,7
8,25,10,2.042232000000000,0.2552790000000000,0.1488900000000000,0.41675499999999999,10
8,25,12,2.462686000000000,0.3078360000000000,0.20895500000000000,0.3212120000000000,7
8,25,14,2.569871000000000,0.32123400000000002,0.22426699999999999,0.3018570000000000,14
8,25,16,2.827199000000000,0.3534000000000000,0.2610280000000000,0.26137899999999997,10
8,25,18,2.448537000000000,0.3060670000000000,0.2069340000000000,0.3238940000000000,7

